"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"07.03.2018","0,054700","0,052750","0,054780","0,052640","37,89B","3,21%"
"06.03.2018","0,053000","0,052650","0,053690","0,052530","21,94B","1,03%"
"05.03.2018","0,052460","0,052700","0,053420","0,052020","19,98B","0,10%"
"02.03.2018","0,052410","0,052760","0,053990","0,052100","24,08B","-0,17%"
"01.03.2018","0,052500","0,052610","0,053170","0,052300","25,08B","-0,49%"
"28.02.2018","0,052760","0,053610","0,054050","0,052610","55,94B","-1,93%"
"27.02.2018","0,053800","0,054720","0,054890","0,053350","43,13B","-1,52%"
"26.02.2018","0,054630","0,052970","0,055830","0,052550","103,50B","5,57%"
"22.02.2018","0,051750","0,048560","0,052950","0,048560","71,28B","5,83%"
"21.02.2018","0,048900","0,047650","0,049170","0,047610","35,54B","2,43%"
"20.02.2018","0,047740","0,047460","0,047950","0,047360","7,62B","0,61%"
"19.02.2018","0,047450","0,047550","0,047780","0,047230","6,34B","-0,52%"
"16.02.2018","0,047700","0,047370","0,047800","0,047360","10,44B","0,74%"
"15.02.2018","0,047350","0,048000","0,048000","0,047320","20,53B","-0,73%"
"14.02.2018","0,047700","0,047710","0,048270","0,047210","17,79B","0,06%"
"13.02.2018","0,047670","0,047190","0,047750","0,047050","12,21B","1,17%"
"12.02.2018","0,047120","0,047540","0,047790","0,046950","17,21B","0,11%"
"09.02.2018","0,047070","0,047000","0,047490","0,046600","28,40B","-0,93%"
"08.02.2018","0,047510","0,047630","0,048840","0,047230","31,97B","-0,21%"
"07.02.2018","0,047610","0,047570","0,047950","0,047220","14,33B","1,25%"
"06.02.2018","0,047020","0,048400","0,048820","0,046800","47,78B","-4,20%"
"05.02.2018","0,049080","0,048830","0,049250","0,048530","13,54B","-0,24%"
"02.02.2018","0,049200","0,049400","0,049670","0,048750","17,54B","-0,36%"
"01.02.2018","0,049380","0,049340","0,050090","0,049050","23,64B","-0,04%"
"31.01.2018","0,049400","0,048950","0,049400","0,048650","9,23B","1,23%"
"30.01.2018","0,048800","0,048910","0,049500","0,048640","10,96B","-0,41%"
"29.01.2018","0,049000","0,049190","0,049590","0,048740","11,78B","-0,71%"
"26.01.2018","0,049350","0,049810","0,049860","0,048710","16,64B","-1,10%"
"25.01.2018","0,049900","0,049100","0,050450","0,049010","29,44B","1,80%"
"24.01.2018","0,049020","0,049620","0,049670","0,048880","14,55B","-1,53%"
"23.01.2018","0,049780","0,050150","0,050250","0,049110","14,44B","-0,72%"
"22.01.2018","0,050140","0,049780","0,050250","0,049610","12,00B","0,99%"
"19.01.2018","0,049650","0,050890","0,050930","0,049100","19,54B","-1,88%"
"18.01.2018","0,050600","0,051350","0,051750","0,050450","22,57B","-1,54%"
"17.01.2018","0,051390","0,050610","0,051700","0,050280","23,19B","0,96%"
"16.01.2018","0,050900","0,051000","0,051030","0,050260","15,30B","0,18%"
"15.01.2018","0,050810","0,051220","0,051790","0,050810","12,95B","-0,29%"
"12.01.2018","0,050960","0,050600","0,051050","0,050080","16,35B","0,91%"
"11.01.2018","0,050500","0,050500","0,050700","0,049710","22,53B","-0,02%"
"10.01.2018","0,050510","0,051000","0,051300","0,050400","23,71B","-0,57%"
"09.01.2018","0,050800","0,050390","0,051870","0,050320","32,08B","1,20%"
"05.01.2018","0,050200","0,050280","0,050280","0,049510","9,40B","0,30%"
"04.01.2018","0,050050","0,049500","0,050270","0,049110","18,11B","1,11%"
"03.01.2018","0,049500","0,047330","0,049500","0,047220","17,35B","4,61%"
