"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"03.06.2019","5.254,5","5.256,0","5.287,0","5.226,0","891,61K","-0,27%"
"31.05.2019","5.268,5","5.200,0","5.268,5","5.185,0","877,25K","0,74%"
"30.05.2019","5.230,0","5.260,0","5.324,0","5.205,0","1,04M","-0,19%"
"29.05.2019","5.240,0","5.094,0","5.249,0","5.064,5","1,64M","2,75%"
"28.05.2019","5.100,0","5.245,0","5.272,0","5.055,0","6,57M","-2,30%"
"27.05.2019","5.220,0","5.250,0","5.277,0","5.198,0","511,95K","-0,38%"
"24.05.2019","5.240,0","5.289,0","5.313,0","5.227,5","848,17K","-0,66%"
"23.05.2019","5.275,0","5.300,0","5.308,0","5.260,0","869,17K","-0,80%"
"22.05.2019","5.317,5","5.299,5","5.364,5","5.281,0","747,07K","0,33%"
"21.05.2019","5.300,0","5.190,0","5.329,5","5.173,0","1,13M","2,46%"
"20.05.2019","5.172,5","5.254,5","5.289,0","5.172,5","984,75K","-1,66%"
"17.05.2019","5.260,0","5.170,0","5.292,5","5.170,0","1,40M","1,15%"
"16.05.2019","5.200,0","5.000,0","5.297,5","4.980,0","2,90M","4,00%"
"15.05.2019","5.000,0","5.206,5","5.206,5","5.000,0","1,74M","-3,63%"
"14.05.2019","5.188,5","5.330,5","5.340,0","5.165,0","2,21M","-3,02%"
"13.05.2019","5.350,0","5.300,0","5.378,0","5.287,5","821,74K","1,13%"
"10.05.2019","5.290,0","5.315,5","5.349,5","5.258,0","686,58K","-0,77%"
"08.05.2019","5.331,0","5.400,5","5.406,5","5.331,0","802,22K","-1,38%"
"07.05.2019","5.405,5","5.470,5","5.479,5","5.362,0","1,17M","-1,32%"
"06.05.2019","5.478,0","5.421,0","5.478,0","5.369,0","439,25K","0,46%"
"03.05.2019","5.453,0","5.571,5","5.599,5","5.444,0","729,29K","-1,77%"
"02.05.2019","5.551,0","5.510,0","5.574,0","5.506,5","551,55K","0,73%"
"30.04.2019","5.511,0","5.560,0","5.581,0","5.475,0","924,70K","-0,74%"
"29.04.2019","5.552,0","5.612,0","5.650,0","5.545,5","461,64K","-0,64%"
"26.04.2019","5.588,0","5.648,0","5.648,0","5.585,0","671,74K","-1,07%"
"25.04.2019","5.648,5","5.768,0","5.787,0","5.648,5","813,29K","-1,94%"
"24.04.2019","5.760,0","5.778,0","5.800,0","5.713,5","637,31K","-0,35%"
"23.04.2019","5.780,0","5.700,0","5.833,5","5.700,0","814,83K","1,58%"
"22.04.2019","5.690,0","5.625,0","5.696,5","5.621,5","276,85K","1,57%"
"19.04.2019","5.602,0","5.620,0","5.632,5","5.600,0","83,77K","-0,14%"
"18.04.2019","5.610,0","5.584,0","5.610,0","5.570,0","469,68K","0,47%"
"17.04.2019","5.584,0","5.630,0","5.650,0","5.548,0","654,56K","-0,45%"
"16.04.2019","5.609,5","5.603,0","5.662,0","5.563,0","733,56K","0,35%"
"15.04.2019","5.590,0","5.601,0","5.637,5","5.586,0","435,11K","-0,18%"
"12.04.2019","5.600,0","5.632,0","5.647,5","5.573,5","610,13K","-0,53%"
"11.04.2019","5.630,0","5.689,5","5.695,0","5.627,5","710,26K","-1,09%"
"10.04.2019","5.692,0","5.736,0","5.738,5","5.685,5","763,18K","-0,77%"
