source	id	title	theme	author	textdate	tags	URL	Author_profession	About_author
Arzamas	175	Инфографика недели: путешествия  •  	['История']	Дмитрий Голубовский	11.11.2015	[]	http://arzamas.academy/mag/175-infographic-journeys	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	243	Летающий гроб Магомета: кто это выдумал?  •  	['История']	Светлана Лучицкая	25.01.2016	[]	http://arzamas.academy/mag/243-muhammad	Доктор исторических наук	Руководитель Центра культурной и исторической антропологии Института всеобщей истории РАН, заведующая отделом культуры и науки средневековой и современной Европы Института мировой культуры МГУ. Автор более 100 научных работ. Специалист по истории средневековых христианских представлений об исламе, истории Крестовых походов, средневековой иконографии, истории средневековой культуры.
Arzamas	145	Как смотреть выставку Серова в Третьяковке  •  	['Искусство']		12.10.2015	[]	http://arzamas.academy/mag/145-serov		
Arzamas	140	Итоги конкурса красоты среди писателей  •  	['Литература']	Кирилл Головастиков	02.10.2015	[]	http://arzamas.academy/mag/140-pageant	Стиховед, редактор Arzamas.academy	Окончил филологический факультет МГУ имени Ломоносова и его аспирантуру по кафедре истории русской литературы. Член редакции журнала по русской и теоретической филологии Philologica. Бывший журналист интернет-издания «Лента.ру» (2008–2014). Лауреат премии «Книга года» (2017)
Arzamas	104	Первая телесъемка The Beatles: август 1962 года  •  	['Искусство']		28.08.2015	[]	http://arzamas.academy/mag/104-beatles		
Arzamas	401	Стихи на выходные  •  	['Литература']		03.02.2017	['Поэзия']	http://arzamas.academy/mag/401-poetry		
Arzamas	431	8 цитат в песнях Дэвида Боуи  •  	['Литература', 'Искусство']		15.05.2017	['Шпаргалка', 'Цитаты', 'Музыка']	http://arzamas.academy/mag/431-bowie		
Arzamas	182	Инфографика недели: вода  •  	[]	Дмитрий Голубовский	18.11.2015	[]	http://arzamas.academy/mag/182-infographic-water	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	261	Советская мультфантастика и «Война и мир» для малышей  •  	[]	Лиза Биргер	19.02.2016	['Дети']	http://arzamas.academy/mag/261-war-and-peace	Журналист, литературный критик	
Arzamas	417	7 секретов «Горя от ума»  •  	['Литература']	Мария Гельфонд	25.04.2017	['Шпаргалка', 'XIX век', 'Что читать']	http://arzamas.academy/mag/417-gore	Историк литературы, кандидат филологических наук	Академический руководитель образовательной программы «Филология» в Высшей школе экономики (Нижний Новгород). Автор книги «„Читателя найду в потомстве я…“: поэты ХХ века — читатели Боратынского» и около 40 статей. 
Arzamas	120	Книжка-картинка про Анну Павлову, Вольтер для детей, возвращение Бода  •  	[]	Лиза Биргер	25.09.2015	['Дети']	http://arzamas.academy/mag/120-chiddren-1Журналист, литературный критик		
Arzamas	235	Рождество, подарки и детские итоги года  •  	[]	Лиза Биргер	25.12.2015	['Дети']	http://arzamas.academy/mag/235-new-year	Журналист, литературный критик	
Arzamas	34	Буракумины: японские неприкасаемые  •  	['История', 'Антропология']		02.07.2015	[]	http://arzamas.academy/mag/34-burakumin		
Arzamas	373	Энциклопедия Вернера Херцога  •  	['Искусство']	Олег Коронный	03.11.2016	['Кино']	http://arzamas.academy/mag/373-herzog	Редактор Arzamas.academy	
Arzamas	166	Первые травести революционного Петрограда  •  	['История', 'Антропология']	Ольга Хорошилова	09.11.2015	[]	http://arzamas.academy/mag/166-queer	Искусствовед, историк моды	Кандидат искусствоведения, доцент Санкт-Петербургского государственного университета промышленных технологий и дизайна, лектор Русского музея, автор книг «Всадники особого назначения» (2013), «Костюм и мода Российской империи. Эпоха Николая II» (2013), «Костюм и мода Российской империи. Эпоха Александра II и Александра III» (2015), «Молодые и красивые. Мода 1920-х годов» (2016).
Arzamas	97	Как делать бумажные фонари: инструкция XIX века  •  	['История']		13.08.2015	[]	http://arzamas.academy/mag/97-lantern		
Arzamas	439	Как читать «Кортик»  •  	['История', 'Литература']		23.06.2017	['СССР', 'Что читать', 'Дети']	http://arzamas.academy/mag/439-kortik		
Arzamas	366	Что такое современный музей  •  	['Искусство']		14.11.2016	[]	http://arzamas.academy/mag/366-curators		
Arzamas	278	«И вот я уже парю без самолета»: сны великих режиссеров  •  	['Искусство']	Ика Мунипова	24.03.2016	[]	http://arzamas.academy/mag/278-dreams	Историк театра и кино, режиссер	Выпускница Института филологии и истории (кафедра театра и кино) и Высших курсов сценаристов и режиссеров (мастерская Владимира Хотиненко). Занималась исследованием рисунков Эйзенштейна в аспирантуре отделения филологии философского факультета Эрфуртского университета (Германия).
Arzamas	244	Книги недели: выбор «Порядка слов»  •  	[]		21.01.2016	[]	http://arzamas.academy/mag/244-gasparov-shemyakin		
Arzamas	101	Нефертити и секретная комната  •  	['История']		19.08.2015	[]	http://arzamas.academy/mag/101-nefertiti		
Arzamas	20	Записка, из-за которой рухнула Берлинская стена  •  	['История']		15.07.2015	[]	http://arzamas.academy/mag/20-note		
Arzamas	418	Крестовые походы в 8 пунктах  •  	['История', 'Антропология']	Елизавета Лапина	27.03.2017	['Средние века', 'Церковь']	http://arzamas.academy/mag/418-christ	Доктор исторических наук	Профессор Висконсинского университета в Мадисоне. Занимается хрониками Крестовых походов и Крестовыми походами в средневековом изобразительном искусстве. Автор книги «Warfare and the Miraculous in the Chronicles of the First Crusade» и составитель сборника «The Crusades and Visual Culture».
Arzamas	99	Беседы Джона Кейджа с Мортоном Фелдманом (на английском)  •  	['Искусство']		24.08.2015	[]	http://arzamas.academy/mag/99-cage-feldman		
Arzamas	371	Советский писатель внутри Большого террора. Глава 4  •  	['Литература', 'История']	Илья Венявкин	07.11.2016	['Документ', 'СССР']	http://arzamas.academy/mag/371-afinogenov4Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.	
Arzamas	201	Игра недели: «Любовь к добродетели» XVIII века  •  	['История']	Дмитрий Голубовский	27.11.2015	[]	http://arzamas.academy/mag/201-emulation-game	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	226	Инфографика недели: город до и после  •  	['История']	Дмитрий Голубовский	25.12.2015	[]	http://arzamas.academy/mag/226-infographic-hernand	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	134	Филипп Вигель — о том, почему Россия не ценит своего прошлого  •  	['История']		26.10.2015	[]	http://arzamas.academy/mag/134-vigel		
Arzamas	449	Моранди: как подготовиться к выставке  •  	['Искусство']		21.07.2017	['Живопись', 'Шпаргалка', 'Видео', 'Италия']	http://arzamas.academy/mag/449-morandi		
Arzamas	392	Советский писатель внутри Большого террора. Глава 5  •  	['Литература', 'История']	Илья Венявкин	28.12.2016	['СССР']	http://arzamas.academy/mag/392-chapter5Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.	
Arzamas	143	Шостакович на репетиции  •  	['Искусство']		21.10.2015	[]	http://arzamas.academy/mag/143-nose		
Arzamas	135	Александр Перцев — о Ницше, женщинах и Слотердайке  •  	[]		06.10.2015	[]	http://arzamas.academy/mag/135-percev		
Arzamas	289	Анатолий Найман о Мандельштаме  •  	['Литература']	Анатолий Найман 	14.04.2016	[]	http://arzamas.academy/mag/289-mandelshtam	Поэт и писатель	
Arzamas	147	Как Жан-Поль Сартр отказался от Нобелевской премии  •  	['Литература']		15.10.2015	[]	http://arzamas.academy/mag/147-sartr		
Arzamas	437	Как читать «Дикую собаку динго»  •  	['Литература', 'История']		09.06.2017	['СССР', 'Что читать', 'Дети']	http://arzamas.academy/mag/437-dingo		
Arzamas	350	5 самых нелепых античных смертей  •  	['История']	Алена Чепель	26.09.2016	['Античность']	http://arzamas.academy/mag/350-stupiddeath	Филолог, историк Античности	Докторант Университета Рединга (University of Reading), научный сотрудник лаборатории античной культуры Школы актуальных гуманитарных исследований РАНХиГС.
Arzamas	223	Федор Глинка — о русских в Германии  •  	['История']		02.02.2016	[]	http://arzamas.academy/mag/223-glinka		
Arzamas	420	История искусства в одном сюжете: Благовещение  •  	['Искусство']	Анна Киселева	07.04.2017	['Живопись', 'Шпаргалка']	http://arzamas.academy/mag/420-annunzione	Искусствовед	Окончила отделение теории и истории искусства исторического факультета МГУ, сотрудник отдела выставок ГМИИ им. А. С. Пушкина.
Arzamas	257	Ляля Кандаурова. «Симфония: биография одного жанра»  •  	['Искусство']		17.02.2016	[]	http://arzamas.academy/mag/257-kandaurova		
Arzamas	277	Почему Шанель не изобретала маленькое черное платье  •  	['История', 'Антропология']	Ольга Хорошилова	22.03.2016	[]	http://arzamas.academy/mag/277-little-black-dress	Искусствовед, историк моды	Кандидат искусствоведения, доцент Санкт-Петербургского государственного университета промышленных технологий и дизайна, лектор Русского музея, автор книг «Всадники особого назначения» (2013), «Костюм и мода Российской империи. Эпоха Николая II» (2013), «Костюм и мода Российской империи. Эпоха Александра II и Александра III» (2015), «Молодые и красивые. Мода 1920-х годов» (2016).
Arzamas	311	Письма Шерлоку Холмсу  •  	['Литература', 'Антропология']	Мария Кривошеина	13.07.2016	[]	http://arzamas.academy/mag/311-sherlock	Магистрант школы филологии факультета гуманитарных наук НИУ ВШЭ	
Arzamas	193	Книги недели: выбор «Порядка слов»  •  	[]		26.11.2015	[]	http://arzamas.academy/mag/193-mamardashvili-etc		
Arzamas	414	История искусства в одном сюжете: святой Себастьян  •  	['Искусство', 'История']	Анна Киселева	09.03.2017	['Живопись', 'Средние века', 'Античность', 'Шпаргалка']	http://arzamas.academy/mag/414-seb	Искусствовед	Окончила отделение теории и истории искусства исторического факультета МГУ, сотрудник отдела выставок ГМИИ им. А. С. Пушкина.
Arzamas	419	7 секретов «Преступления и наказания»  •  	['Литература']	Анастасия Першкина	23.03.2017	['Шпаргалка', 'XIX век', 'Что читать']	http://arzamas.academy/mag/419-dost	Филолог, журналист	Кандидат филологических наук, главный выпускающий редактор «ТАСС-Аудио», член оргкомитета Международной научной конференции молодых филологов «Текстология и историко-литературный процесс». Училась на филологическом факультете МГУ, работала на радиостанции «Коммерсантъ FM». Научные интересы — русская литература XIX века. Дома есть библиотека и кот по имени Осип Иванович Сенковский.
Arzamas	324	Как проклясть врага: 10 шагов к успеху  •  	['Антропология']	Алена Чепель	08.08.2016	[]	http://arzamas.academy/mag/324-proklyatye	Филолог, историк Античности	Докторант Университета Рединга (University of Reading), научный сотрудник лаборатории античной культуры Школы актуальных гуманитарных исследований РАНХиГС.
Arzamas	275	5 новых книг о несвободе  •  	['История', 'Антропология']		17.03.2016	[]	http://arzamas.academy/mag/275-jailhouse-rock		
Arzamas	260	Книги недели: выбор «Фаланстера»  •  	[]	Борис Куприянов	18.02.2016	[]	http://arzamas.academy/mag/260-pamela-etc	Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.
Arzamas	276	Новая сказка Нила Геймана и лучшие игрушки XX века  •  	[]	Лиза Биргер	18.03.2016	['Дети']	http://arzamas.academy/mag/276-lego	Журналист, литературный критик	
Arzamas	251	История XX века в Рубинштейнах  •  	['История']		11.03.2016	[]	http://arzamas.academy/mag/251-rubinstein		
Arzamas	98	Еврейка-людоед в кантатах XVII века  •  	['Искусство']		14.08.2015	[]	http://arzamas.academy/mag/98-cannibal		
Arzamas	211	Инфографика недели: железная дорога  •  	['История']	Дмитрий Голубовский	10.12.2015	[]	http://arzamas.academy/mag/211-infographic-railroad	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	406	Как смотреть голландский натюрморт  •  	['Искусство', 'Антропология']	Анастасия Егорова	15.02.2017	['Живопись', 'Шпаргалка', 'XVI–XVII века']	http://arzamas.academy/mag/406-naturemorte	Искусствовед	Аспирант отделения истории и теории искусства исторического факультета МГУ им. М. В. Ломоносова
Arzamas	294	Цирк в дореволюционной России  •  	['Искусство', 'История']	Анастасия Принцева	24.06.2016	[]	http://arzamas.academy/mag/294-circus	Журналист, редактор	Окончила аспирантуру Санкт-Петербургского государственного университета по специальности «английский язык и литература». Возглавляла отдел культуры и искусства радиостанции «Нева FM».
Arzamas	267	Математика против монстров и битва за уборку  •  	[]	Лиза Биргер	04.03.2016	['Дети']	http://arzamas.academy/mag/267-moneymoneymoney	Журналист, литературный критик	
Arzamas	253	Книги недели: выбор магазина «Все свободны»  •  	[]		11.02.2016	[]	http://arzamas.academy/mag/253-dostoevsky		
Arzamas	325	Что такое конструктивизм  •  	['Искусство']	Александра Селиванова	10.08.2016	[]	http://arzamas.academy/mag/325-construct	Кандидат архитектуры	Руководитель Центра авангарда библиотеки «Просвещение трудящихся», старший научный сотрудник Музея Москвы.
Arzamas	214	Книги недели: выбор «Порядка слов»  •  	[]		10.12.2015	[]	http://arzamas.academy/mag/214-tselan-und-mouse		
Arzamas	148	«Сказка о рыбаке и рыбке» в цвете, «Петя и волк» и джаз, бабушкин айпед  •  	[]	Лиза Биргер	16.10.2015	['Дети']	http://arzamas.academy/mag/148-children-2Журналист, литературный критик		
Arzamas	412	Что читали советские школьники  •  	['История', 'Литература', 'Антропология']	Михаил Павловец	21.03.2017	['Документ', 'СССР', 'Что читать']	http://arzamas.academy/mag/412-school	Филолог, преподаватель словесности	Кандидат филологических наук, доцент школы филологии факультета гуманитарных наук НИУ ВШЭ, учитель словесности Лицея НИУ ВШЭ, автор более 150 публикаций по истории русской литературы ХХ века — поэтического авангарда, неподцензурной литературе, современного литературного процесса, а также глав школьных и вузовских учебников и работ по истории литературного образования в России. 
Arzamas	394	Четыре загадки Рождества  •  	['История']	Людмила Жукова	07.01.2017	['Шпаргалка']	http://arzamas.academy/mag/394-natale	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	322	Рожденные революцией  •  	['История']	Дмитрий Голубовский	14.07.2016	[]	http://arzamas.academy/mag/322-french-calendar	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	301	8 затонувших городов  •  	['История']	Ксения Аксельрод	11.07.2016	[]	http://arzamas.academy/mag/301-goroda	Историк архитектуры, урбанист, критик	PhD по архитектуре. Автор курсов по истории архитектуры, урбанистики, цивилизации в рамках магистерской программы Московской высшей школы социальных и экономических наук и Манчестерского университета; автор программы бакалавриата «Архитектура города» факультета Liberal Arts РАНХиГС.
Arzamas	342	11 вопросов про иудаизм  •  	['Антропология', 'История']	Людмила Жукова	19.09.2016	['Шпаргалка']	http://arzamas.academy/mag/342-jews	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	181	Марк Твен для девочек, дети в музеях и новое издание «Алисы»  •  	[]	Лиза Биргер	13.11.2015	['Дети']	http://arzamas.academy/mag/181-twain	Журналист, литературный критик	
Arzamas	176	Как выглядит лекторий Arzamas в «Царицыно»  •  	[]		06.11.2015	[]	http://arzamas.academy/mag/176-tsaritsyno		
Arzamas	358	Как звучит древнегреческая музыка  •  	['Искусство', 'История']	Алена Чепель	31.10.2016	['Музыка', 'Античность']	http://arzamas.academy/mag/358-music	Филолог, историк Античности	Докторант Университета Рединга (University of Reading), научный сотрудник лаборатории античной культуры Школы актуальных гуманитарных исследований РАНХиГС.
Arzamas	343	Что такое Баухаус  •  	['Искусство']	Ксения Малич	16.09.2016	['Архитектура']	http://arzamas.academy/mag/343-bauhaus	Искусствовед, историк архитектуры	Научный сотрудник Государственного Эрмитажа, куратор архитектурной программы проекта «Эрмитаж 20/21». Автор и куратор выставок, посвященных истории становления европейских архитектурных школ в XX веке, а также мастерам современной архитектуры («Сантьяго Калатрава. В поисках движения», «Архитектура по-голландски. 1945–2000», «Заха Хадид в Государственном Эрмитаже», «Золотое поколение. Модернизм в финской архитектуре и дизайне» и др). Автор нескольких десятков научных статей и выставочных каталогов, посвященных вопросам теории архитектуры XIX–XX веков.
Arzamas	259	«Ложный Петр»: Пугачев как орудие дезинформации  •  	['История']	Ольга Хорошилова	02.03.2016	[]	http://arzamas.academy/mag/259-pugatchew	Искусствовед, историк моды	Кандидат искусствоведения, доцент Санкт-Петербургского государственного университета промышленных технологий и дизайна, лектор Русского музея, автор книг «Всадники особого назначения» (2013), «Костюм и мода Российской империи. Эпоха Николая II» (2013), «Костюм и мода Российской империи. Эпоха Александра II и Александра III» (2015), «Молодые и красивые. Мода 1920-х годов» (2016).
Arzamas	265	Программирование для детей, Галилей и песенки про Вселенную  •  	[]	Лиза Биргер	26.02.2016	['Дети']	http://arzamas.academy/mag/265-galileo	Журналист, литературный критик	
Arzamas	271	Художники за работой: Моне, Кандинский, Матисс, Ренуар  •  	['Искусство']		09.03.2016	[]	http://arzamas.academy/mag/271-artists		
Arzamas	168	Книги недели: выбор «Порядка слов»  •  	[]		05.11.2015	[]	http://arzamas.academy/mag/168-lettrism-etc		
Arzamas	404	10 песен, под которые просыпаются астронавты  •  	['Антропология']	Лев Ганкин	22.02.2017	['Музыка', 'Звук']	http://arzamas.academy/mag/404-groundcontrol	Музыкальный журналист, радиоведущий, переводчик	Преподаватель программы «Школа культурной журналистики» фонда культуры и искусства «Про арте», ведущий еженедельной программы «Хождение по звукам» на радио «Серебряный дождь». Переводчик книг Стюарта Исакоффа «Громкая история фортепиано» и «Музыкальный строй».
Arzamas	280	Жанна д’Арк в истории кино  •  	['Искусство']	Леонид Марантиди	28.03.2016	[]	http://arzamas.academy/mag/280-joanna	Журналист, сценарист, режиссер монтажа	
Arzamas	246	Образовательные мультфильмы и книга Алисы Порет про консервы  •  	[]	Лиза Биргер	29.01.2016	['Дети']	http://arzamas.academy/mag/246-ted	Журналист, литературный критик	
Arzamas	225	Как устроена советская повседневность  •  	['Антропология']	Татьяна Дашкова	18.01.2016	[]	http://arzamas.academy/mag/225-soviet-daily-life	Исследователь советской культуры	Кандидат филологических наук, доцент Высшей школы европейских культур РГГУ.
Arzamas	312	12 добрых королей  •  	['История']	Дмитрий Голубовский	30.06.2016	[]	http://arzamas.academy/mag/312-kings	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	220	Книги недели: выбор «Фаланстера»  •  	[]	Борис Куприянов	18.12.2015	[]	http://arzamas.academy/mag/220-mertvago	Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.
Arzamas	192	Почему фараонов не называли фараонами?  •  	['История']		30.11.2015	[]	http://arzamas.academy/mag/192-pharaon		
Arzamas	388	11 вопросов про ислам  •  	['Антропология', 'История']	Людмила Жукова	19.12.2016	['Шпаргалка']	http://arzamas.academy/mag/388-islam	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	334	Советский писатель внутри Большого террора. Глава 2  •  	['Литература', 'История']	Илья Венявкин	26.08.2016	['СССР']	http://arzamas.academy/mag/334-terror2Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.	
Arzamas	395	7 секретов романа «Обломов»  •  	['Литература']	Кирилл Зубков	18.01.2017	['Шпаргалка', 'XIX век']	http://arzamas.academy/mag/395-oblomov	Историк литературы	Кандидат филологических наук, преподаватель СПбГУ, сотрудник Института русской литературы (Пушкинского Дома) РАН. Автор работ по истории русской литературы, цензуры и литературной критики середины XIX века.
Arzamas	365	Берестяные грамоты — 2016: репортаж с лекций академика Зализняка  •  	['История']	Дмитрий Сичинава	14.10.2016	['Древняя Русь']	http://arzamas.academy/mag/365-zaliznjak	Лингвист	Кандидат филологических наук, старший научный сотрудник отдела корпусной лингвистики и лингвистической поэтики Института русского языка имени В. В. Виноградова РАН.
Arzamas	283	Кубики цумики, книжки‑картинки и лего-«Дисней»  •  	[]	Лиза Биргер	01.04.2016	['Дети']	http://arzamas.academy/mag/283-blocks	Журналист, литературный критик	
Arzamas	210	Пришвин: «Путь веры в миссию своей страны кончится войной»  •  	['История', 'Литература']	Анна Лернер	08.12.2015	[]	http://arzamas.academy/mag/210-prishvin		
Arzamas	174	Кто подделал дневники Гитлера?  •  	['История']		16.11.2015	[]	http://arzamas.academy/mag/174-hitler		
Arzamas	321	Почему Россия Александра III — это сонное царство  •  	['История', 'Искусство']	Олег Коронный	19.08.2016	[]	http://arzamas.academy/mag/321-ippolitov	Редактор Arzamas.academy	
Arzamas	279	Собака Билли Холидей и черепаха Роальда Даля  •  	[]	Лиза Биргер	25.03.2016	['Дети']	http://arzamas.academy/mag/279-dahl	Журналист, литературный критик	
Arzamas	450	Русь, Запад, Восток: 10 веков в одной таблице  •  	['История']	Артем Ефимов	24.07.2017	['Шпаргалка', 'Древняя Русь', 'Средние века', 'XVIII век', 'XVI–XVII века', 'Азия', 'Хроника']	http://arzamas.academy/mag/450-history-table	Историк, журналист	Аспирант школы исторических наук НИУ ВШЭ. Постоянный автор Arzamas <nobr>и научно-популярного</nobr> издания N+1, автор книги «С чего мы взяли. Три века попыток понять Россию умом» (2017).
Arzamas	316	5 древних списков чтения  •  	['Литература', 'Антропология', 'История']	Алена Чепель	25.07.2016	[]	http://arzamas.academy/mag/316-mustread	Филолог, историк Античности	Докторант Университета Рединга (University of Reading), научный сотрудник лаборатории античной культуры Школы актуальных гуманитарных исследований РАНХиГС.
Arzamas	305	Как стать джентльменом  •  	['Литература', 'Антропология']	Кирилл Головастиков	17.06.2016	[]	http://arzamas.academy/mag/305-gentleman	Стиховед, редактор Arzamas.academy	Окончил филологический факультет МГУ имени Ломоносова и его аспирантуру по кафедре истории русской литературы. Член редакции журнала по русской и теоретической филологии Philologica. Бывший журналист интернет-издания «Лента.ру» (2008–2014). Лауреат премии «Книга года» (2017)
Arzamas	159	Зачем ученые изучают магию, алхимию и астрологию?  •  	['История', 'Антропология']		27.10.2015	[]	http://arzamas.academy/mag/159-horoskope		
Arzamas	222	Игра недели: наряды и шляпки  •  	['История', 'Антропология']	Дмитрий Голубовский	17.12.2015	[]	http://arzamas.academy/mag/222-game-dames	Журналист, редактор	Директор департамента стикеров и эмодзи Arzamas. Кандидат исторических наук. <nobr>В 2011–2014 годах</nobr> — главный редактор журнала Esquire.
Arzamas	287	«Возвращение Средневековья»: как это было  •  	[]	Алексей Мунипов	18.04.2016	[]	http://arzamas.academy/mag/287-arzamas-medieval	Журналист, редактор 	Кандидат наук, в 2002 году защитил в НИИ искусствознания диссертацию «Тема смерти в японской массовой культуре». <nobr>В 2012–2013 годах</nobr> — главный редактор журнала «Большой город», <nobr>в 2014–2015 годах</nobr> — главный редактор издания «Афиша–Воздух», <nobr>в 2015–2016 годах</nobr> — редакционный директор Arzamas. 
Arzamas	203	Из чего сделано идеальное детство?  •  	[]	Лиза Биргер	04.12.2015	['Дети']	http://arzamas.academy/mag/203-lost-eden	Журналист, литературный критик	
Arzamas	302	5 книг о раннем христианстве  •  	['История']	Людмила Жукова	21.06.2016	[]	http://arzamas.academy/mag/302-christ_books	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	452	Краткая история Конго в семи картинах  •  	['Искусство', 'История', 'Антропология']	Диана Салахеддин	01.08.2017	['Живопись', 'Африка']	http://arzamas.academy/mag/452-congo	Студент бакалавриата образовательной программы &laquo;История искусств&raquo; факультета гуманитарных наук НИУ ВШЭ	
Arzamas	284	Новые книги про 1917 год  •  	['История']	Борис Куприянов	11.01.2017	[]	http://arzamas.academy/mag/284-1917Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.	
Arzamas	331	Как участвовать в рыцарском турнире  •  	['История', 'Антропология']	Светлана Яцык	05.12.2016	['Инструкция', 'Средние века', 'Франция']	http://arzamas.academy/mag/331-knight	Историк-медиевист	Кандидат исторических наук, аналитик лаборатории медиевистических исследований, преподаватель школы исторических наук факультета гуманитарных наук Высшей школы экономики.
Arzamas	329	5 книг об истории еды  •  	['Антропология']	Алексей Мунипов	17.08.2016	[]	http://arzamas.academy/mag/329-food	Журналист, редактор 	Кандидат наук, в 2002 году защитил в НИИ искусствознания диссертацию «Тема смерти в японской массовой культуре». <nobr>В 2012–2013 годах</nobr> — главный редактор журнала «Большой город», <nobr>в 2014–2015 годах</nobr> — главный редактор издания «Афиша–Воздух», <nobr>в 2015–2016 годах</nobr> — редакционный директор Arzamas. 
Arzamas	136	Каббала для начинающих  •  	['История', 'Антропология']	Ованес Акопян	08.10.2015	[]	http://arzamas.academy/mag/136-kabbala	Историк	Кандидат исторических наук, специалист по истории ренессансной магии, науки и философии, докторант Уорикского университета (Ковентри, Великобритания).
Arzamas	12	Мария Берггольц вспоминает о сестре Ольге. 1977 год  •  	['Литература']		08.07.2015	[]	http://arzamas.academy/mag/12-berggoltc		
Arzamas	320	5 книг об исламе  •  	['Антропология', 'История']	Людмила Жукова	20.07.2016	[]	http://arzamas.academy/mag/320-islam	Религиовед	Кандидат культурологии, доцент Центра изучения религий РГГУ.
Arzamas	422	Жизнь в Америке глазами рабов  •  	['Антропология', 'История']	Дмитрий Шабельников	10.04.2017	['Документ', 'Цитаты', 'Америка']	http://arzamas.academy/mag/422-slaves	Переводчик	Окончил филологический факультет МГУ, выпускник мастерской художественного перевода Creative Writing School (курс Александры Борисенко и Виктора Сонькина). Участник проекта перевода английских приключенческих рассказов конца XIX века.
Arzamas	248	Книги недели: выбор «Порядка слов»  •  	[]		04.02.2016	[]	http://arzamas.academy/mag/248-joyce		
Arzamas	353	8 фактов о Ренессансе  •  	['Искусство', 'История']	Ольга Гринкруг	05.10.2016	['Шпаргалка']	http://arzamas.academy/mag/353-reness	Итальянист, журналист, переводчик	Автор путеводителей «Афиши» по городам и областям Италии
Arzamas	446	Определитель архитектурных стилей  •  	['История', 'Искусство']	Илья Печёнкин	14.08.2017	['Шпаргалка', 'Архитектура']	http://arzamas.academy/mag/446-arch	Кандидат искусствоведения	Доцент, старший научный сотрудник НИИ теории и истории архитектуры и градостроительства.
Arzamas	405	Советский писатель внутри Большого террора. Глава 6  •  	['Литература', 'История']	Илья Венявкин	13.02.2017	['СССР']	http://arzamas.academy/mag/405-chapter6Историк советской литературы и культуры	Кандидат исторических наук. Креативный директор Фонда Егора Гайдара. Один из участников сетевого проекта «Прожито», создающего полный электронный корпус дневников советского времени.	
Arzamas	245	Книги недели: выбор «Фаланстера»  •  	[]	Борис Куприянов	28.01.2016	[]	http://arzamas.academy/mag/245-soccer	Издатель, публицист	Один из учредителей книжного магазина «Фаланстер», программный директор Международного московского открытого книжного фестиваля, член экспертного совета Международной ярмарки интеллектуальной литературы non/fiction.
Arzamas	150	Правда ли, что феномен футбольных хулиганов родом из Византии?  •  	['История', 'Антропология']		02.11.2015	[]	http://arzamas.academy/mag/150-soccer		
Arzamas	109	Как Гленн Гульд играл Баха в противогазе  •  	['Искусство']		04.09.2015	[]	http://arzamas.academy/mag/109-gould		
