text_id	link	title	date	author	type	filename
676	https://panorama.pub/1268-russkie-vynesut-lenina-iz-mavzoleya-dlya-napadeniya-na-velikobritaniyu-britanskaya-razvedka.html	&quot;Русские вынесут Ленина из Мавзолея для нападения на Великобританию&quot; - британская разведка	2018-01-29	Виталий Манн	news	D:\Panorama\texts\676.txt
677	https://panorama.pub/1261-okr-organizuet-russkij-dom-v-kurshevele.html	ОКР организует &quot;Русский дом&quot; в Куршевеле	2018-01-29	Виталий Манн	news	D:\Panorama\texts\677.txt
678	https://panorama.pub/384-pushkov-potreboval-vybrosit-kosmonavta-nasa-s-mks-poka-ssha-ne-otmenyat-sanktsii-protiv-rossii.html	Пушков потребовал выбросить космонавтов НАСА с МКС пока США не отменят санкции против России	2018-01-28	Виталий Манн	news	D:\Panorama\texts\678.txt
679	https://panorama.pub/1248-prezident-estonii-prizvala-chehov-ne-golosovat-za-zemana.html	Президент Эстонии призвала чехов не голосовать за Земана	2018-01-27	Виталий Манн	news	D:\Panorama\texts\679.txt
680	https://panorama.pub/1235-nato-budet-bombit-moskvu-na-poligone-v-estonii.html	НАТО будет бомбить Москву на полигоне в Эстонии	2018-01-27	Борис Гонтермахер	news	D:\Panorama\texts\680.txt
681	https://panorama.pub/1224-v-rumynii-guzhevoj-transport-priznan-obshhestvennym.html	В Румынии гужевой транспорт признан общественным	2018-01-27	Виталий Манн	news	D:\Panorama\texts\681.txt
682	https://panorama.pub/1221-v-tsentre-nyu-jorka-provedut-orgiyu-protiv-seksualnyh-domogatelstv.html	В центре Нью-Йорка проведут оргию против сексуальных домогательств	2018-01-27	Виталий Манн	news	D:\Panorama\texts\682.txt
683	https://panorama.pub/1215-kazaki-lenoblasti-trebuyut-pereimenovat-oblast-v-petrogradskuyu.html	Казаки Ленобласти требуют переименовать область в Петроградскую	2018-01-26	Виталий Манн	news	D:\Panorama\texts\683.txt
684	https://panorama.pub/1180-elton-dzhon-hochet-usynovit-rebyonka-iz-rossii.html	Элтон Джон хочет усыновить ребёнка из России	2018-01-26	Виталий Манн	news	D:\Panorama\texts\684.txt
685	https://panorama.pub/1199-yapontsu-peresadili-golovu-robota.html	Японскому журналисту пересадили голову робота	2018-01-26	Виталий Манн	news	D:\Panorama\texts\685.txt
686	https://panorama.pub/1191-minkult-predlozhil-kompromissnoe-reshenie.html	Минкульт предложил компромисс по Ленину: одну половину захоронят, вторая останется в Мавзолее	2018-01-25	Борис Гонтермахер	news	D:\Panorama\texts\686.txt
687	https://panorama.pub/1184-evropejskij-veshhatelnyj-soyuz-predlozhil-rossii-vystupit-na-evrovidenii-pod-nejtralnym-flagom.html	России предложили выступить на Евровидении под нейтральным флагом	2018-01-25	Виталий Манн	news	D:\Panorama\texts\687.txt
688	https://panorama.pub/1176-britanskie-lgbt-aktivisty-posetyat-zavody.html	Британские ЛГБТ-активисты посетят заводы Челябинска и Магнитогорска	2018-01-25	Виталий Манн	news	D:\Panorama\texts\688.txt
689	https://panorama.pub/1153-mok-rossijskie-nejtralnye-atlety.html	МОК: российские нейтральные атлеты будут выступать под номерами вместо своих имен	2018-01-24	Борис Гонтермахер	news	D:\Panorama\texts\689.txt
690	https://panorama.pub/1147-rezhissyor-filma-smert-stalina-soobshhil-o-nachale-syomok-filma-o-gagarine.html	Режиссёр фильма &quot;Смерть Сталина&quot; сообщил о начале съёмок фильма о Гагарине	2018-01-24	Виталий Манн	news	D:\Panorama\texts\690.txt
691	https://panorama.pub/1140-mok-trebuet-zamenit-rossijskij-flag-v-sirii-na-olimpijskij.html	МОК требует заменить российский флаг в Сирии на олимпийский	2018-01-24	Виталий Манн	news	D:\Panorama\texts\691.txt
692	https://panorama.pub/1130-ministr-oborony-kanady-singh-nazval-indiyu-vonyuchej-dyroj.html	Министр обороны Канады Сингх назвал Индию вонючей дырой	2018-01-23	Виталий Манн	news	D:\Panorama\texts\692.txt
693	https://panorama.pub/856-film-pro-vlasova.html	&quot;Мы выполняем народный запрос на примирение&quot;: российские правозащитники снимут фильм &quot;Война генерала Власова&quot;	2018-01-23	Борис Гонтермахер	news	D:\Panorama\texts\693.txt
694	https://panorama.pub/357-mera-rigi-oshtrafovali-za-nedostatochno-latvijskie-cherty-litsa.html	Мэра Риги оштрафовали за недостаточно латвийские черты лица	2018-01-23	Борис Гонтермахер	news	D:\Panorama\texts\694.txt
695	https://panorama.pub/1070-merom-goroda-v-niderlandah-mozhno-vybirat-tolko-predstavitelej-seksmenshinstv.html	Мэром города в Нидерландах можно выбирать только представителей сексменьшинств	2018-01-23	Виталий Манн	news	D:\Panorama\texts\695.txt
696	https://panorama.pub/1109-vlasti-estonii-priglasili-puchdemona-v-tallin-chtoby-arestovat.html	Власти Эстонии пригласили Пучдемона в Таллин, чтобы арестовать	2018-01-23	Виталий Манн	news	D:\Panorama\texts\696.txt
697	https://panorama.pub/1097-v-rige-zapustili-liniyu-po-proizvodstvu-pejdzherov.html	В Риге запустили линию по производству пейджеров	2018-01-22	Виталий Манн	news	D:\Panorama\texts\697.txt
698	https://panorama.pub/1090-chtoby-poznat-zagadochnuyu-russkuyu-dushu-posol-ssha-otpravitsya-na-kazanskij-vokzal.html	Посол США выпьет с бездомными на Казанском вокзале	2018-01-22	Виталий Манн	news	D:\Panorama\texts\698.txt
699	https://panorama.pub/1077-amerikantsy-trebuyut-ot-rossii-reparatsii-za-okkupatsiyu-alyaski.html	Американцы требуют от России репарации за оккупацию Аляски	2018-01-22	Виталий Манн	news	D:\Panorama\texts\699.txt
700	https://panorama.pub/1057-ilon-mask-sozdast-smartfon-sposobnyj-vyderzhat-yadernyj-udar.html	Илон Маск создаст смартфон способный выдержать ядерный удар	2018-01-21	Виталий Манн	news	D:\Panorama\texts\700.txt
701	https://panorama.pub/1061-vlasti-amerikanskogo-goroda-obyazali-shkolnikov-prihodit-na-uroki-s-oruzhiem.html	Власти американского города обязали школьников приходить на уроки с оружием	2018-01-21	Борис Гонтермахер	news	D:\Panorama\texts\701.txt
702	https://panorama.pub/1051-premer-ministr-makedonii-nazovyom-nashu-stranu-arizonoj-i-srazu-vstupim-v-es-i-nato.html	Премьер-министр Македонии: Назовём нашу страну Аризоной и сразу вступим в ЕС и НАТО	2018-01-21	Виталий Манн	news	D:\Panorama\texts\702.txt
703	https://panorama.pub/1045-akademiya-nauk-kirgizii-provedyot-spiriticheskij-seans-svyazi-s-nobelevskimi-laureatami.html	Академия наук Киргизии проведёт спиритический сеанс связи с нобелевскими лауреатами	2018-01-20	Виталий Манн	news	D:\Panorama\texts\703.txt
704	https://panorama.pub/1041-v-ssha-doch-obvinila-ottsa-v-domogatelstvah-k-materi.html	В США дочь обвинила отца в домогательствах к матери	2018-01-20	Виталий Манн	news	D:\Panorama\texts\704.txt
705	https://panorama.pub/925-diana-shurygina-stanet-poslom-chempionata-mira-po-futbolu.html	Диана Шурыгина станет послом Чемпионата мира по футболу	2018-01-20	Виталий Манн	news	D:\Panorama\texts\705.txt
706	https://panorama.pub/390-yakutiya-nakormit-myasom-mamonta-evropu.html	Якутия накормит Европу мясом мамонта	2018-01-19	Виталий Манн	news	D:\Panorama\texts\706.txt
707	https://panorama.pub/1016-amerikanskie-bombardirovshhiki-b-52-sbrosyat-bomby-vo-vremya-uchenij-v-hirosime.html	Американские бомбардировщики B-52 сбросят бомбы во время учений в Хиросиме	2018-01-19	Борис Гонтермахер	news	D:\Panorama\texts\707.txt
708	https://panorama.pub/1008-v-latvii-vvedut-evgeniku-v-shkolnuyu-programmu.html	В Латвии введут евгенику в школьную программу	2018-01-18	Виталий Манн	news	D:\Panorama\texts\708.txt
709	https://panorama.pub/455-ahedzhakova-hochet-postavit-svoj-mavzolej-na-krasnoj-ploshhadi.html	Ахеджакова хочет поставить свой мавзолей на Красной площади	2018-01-18	Виталий Манн	news	D:\Panorama\texts\709.txt
710	https://panorama.pub/988-mok-prigrozil-otstranit-rossiyu-ot-dvuh-sleduyushhih-olimpiad-za-simvoliku-cccr.html	МОК пригрозил отстранить Россию от двух следующих олимпиад за символику CCCР	2018-01-18	Виталий Манн	news	D:\Panorama\texts\710.txt
711	https://panorama.pub/981-estoniya-zayavila-o-nepriznanii.html	Эстония заявила о непризнании референдума о независимости Каталонии	2018-01-17	Борис Гонтермахер	news	D:\Panorama\texts\711.txt
712	https://panorama.pub/769-poklonskaya-provedyot-kanskij-kinofestival-v-krasnoyarskom-krae.html	Поклонская проведёт Канский кинофестиваль в Красноярском крае	2018-01-17	Виталий Манн	news	D:\Panorama\texts\712.txt
713	https://panorama.pub/969-ulitsa-shamilya-basaeva.html	Горсовет Риги переименовал улицу, на которой находится посольство России, в честь Шамиля Басаева	2018-01-17	Борис Гонтермахер	news	D:\Panorama\texts\713.txt
714	https://panorama.pub/923-doklad-tsru-russkie-pytalis-svergnut-imperatora-yaponii-i-zastavit-ego-stroit-transsib.html	Доклад ЦРУ: русские пытались свергнуть императора Японии и заставить его строить Транссиб	2018-01-16	Виталий Манн	news	D:\Panorama\texts\714.txt
715	https://panorama.pub/879-hudozhnik-pavlenskij-zayavil-o-zhelanii-vstupit-v-kprf.html	Художник Павленский заявил о желании вступить в КПРФ	2018-01-16	Виталий Манн	news	D:\Panorama\texts\715.txt
716	https://panorama.pub/912-v-estonii-prezentovali-novuyu-model-tetrisa.html	В Эстонии презентовали новую модель Тетриса	2018-01-16	Виталий Манн	news	D:\Panorama\texts\716.txt
717	https://panorama.pub/897-afroamerikanskie-shahmatisty-trebuyut-ot-fide-izmenit-pravila-shahmat.html	Афроамериканские шахматисты требуют от ФИДЕ изменить правила шахмат	2018-01-15	Виталий Манн	news	D:\Panorama\texts\717.txt
718	https://panorama.pub/890-rodchenkov-i-fbr-budut-testirovat-rossijskih-uchastnikov-olimpiady-2018.html	Родченков и ФБР будут тестировать российских участников Олимпиады-2018	2018-01-15	Виталий Манн	news	D:\Panorama\texts\718.txt
719	https://panorama.pub/767-v-shkolah-vladivostoka-izuchenie-kitajskogo-yazyka-sdelayut-obyazatelnym.html	В школах Владивостока изучение китайского языка сделают обязательным	2018-01-15	Виталий Манн	news	D:\Panorama\texts\719.txt
720	https://panorama.pub/886-zhurnal-time-nazval-samoj-vliyatelnoj-organizatsiej-v-mire-permskij-habad.html	Журнал Time назвал самой влиятельной организацией в мире пермский Хабад	2018-01-15	Виталий Манн	news	D:\Panorama\texts\720.txt
721	https://panorama.pub/783-ulan-ude-dekommuniziruyut-dlya-pokrytiya-defitsita-byudzheta.html	Улан-Удэ &quot;декоммунизируют&quot; для покрытия дефицита бюджета	2018-01-15	Борис Гонтермахер	news	D:\Panorama\texts\721.txt
722	https://panorama.pub/858-v-velikobritanii-zapretili-opredelyat-pol-pri-rozhdenii.html	В Великобритании запретили определять пол при рождении	2018-01-14	Виталий Манн	news	D:\Panorama\texts\722.txt
723	https://panorama.pub/860-v-bundesvere-poyavitsya-pervyj-transgendernyj-batalon.html	В Бундесвере появится первый трансгендерный батальон	2018-01-14	Виталий Манн	news	D:\Panorama\texts\723.txt
724	https://panorama.pub/563-frantsiya-priznala-edinstvennoj-zakonnoj-vlastyu-v-irane-vosstavshij-narod.html	Франция признала единственной законной властью в Иране &quot;восставший народ&quot;	2018-01-14	Борис Гонтермахер	news	D:\Panorama\texts\724.txt
725	https://panorama.pub/870-v-shkolah-missuri-zapretili.html	В школах Миссури запретили играть в шахматы	2018-01-14	Борис Гонтермахер	news	D:\Panorama\texts\725.txt
726	https://panorama.pub/850-v-vashingtone-poyavitsya-ulitsa-eltsina.html	В Вашингтоне появится улица Ельцина	2018-01-13	Виталий Манн	news	D:\Panorama\texts\726.txt
727	https://panorama.pub/833-v-latvii-zapretili-multserial-masha-i-medved-iz-za-prinadlezhnosti-medvedya-k-nkvd.html	В Латвии запретили мультсериал &quot;Маша и медведь&quot; из-за принадлежности медведя к НКВД	2018-01-13	Виталий Манн	news	D:\Panorama\texts\727.txt
728	https://panorama.pub/628-v-norvegii-zapretili-nazyvat-brejvika-terroristom.html	В Норвегии запретили называть Брейвика террористом	2018-01-12	Виталий Манн	news	D:\Panorama\texts\728.txt
729	https://panorama.pub/778-mavrodi-pomozhet-mugabe-vernut-vlast-v-zimbabve.html	Мавроди поможет Мугабе вернуть власть в Зимбабве	2018-01-12	Виталий Манн	news	D:\Panorama\texts\729.txt
730	https://panorama.pub/763-sportivnyj-arbitrazhnyj-sud-otkazal-estonskim-legkoatletam-i-plovtsam-v-uchastii-v-zimnej-olimpiade.html	Спортивный арбитражный суд отказал эстонским легкоатлетам и пловцам в участии в Зимней олимпиаде	2018-01-11	Виталий Манн	news	D:\Panorama\texts\730.txt
731	https://panorama.pub/800-yuvenalnye-sluzhby-niderlandov-budut-otbirat-detej-za-otkaz-ot-operatsii-po-smene-pola.html	Ювенальные службы Нидерландов будут отбирать детей за отказ от операции по смене пола	2018-01-11	Виталий Манн	news	D:\Panorama\texts\731.txt
732	https://panorama.pub/797-vitalij-mutko-izmenit-vneshnost-chtoby-poehat-na-olimpiadu-v-koree.html	Виталий Мутко изменит внешность, чтобы поехать на Олимпиаду в Корее	2018-01-11	Виталий Манн	news	D:\Panorama\texts\732.txt
733	https://panorama.pub/601-amerikanskie-volontyory.html	Американские ЛГБТ-волонтёры придут в российские соцсети, чтобы рассказать детям о толерантности	2018-01-11	Борис Гонтермахер	news	D:\Panorama\texts\733.txt
734	https://panorama.pub/785-morgan-frimen-osnoval-freeman-team-dlya-protivodejstviya-putinu.html	Морган Фримен основал Freeman team для противодействия Путину	2018-01-10	Виталий Манн	news	D:\Panorama\texts\734.txt
735	https://panorama.pub/703-britanskaya-kinoakademiya-vypustila-knigu-pedofiliya-v-sovetskom-kinematografe.html	Британская киноакадемия выпустила книгу &quot;Педофилия в советском кинематографе&quot;	2018-01-10	Виталий Манн	news	D:\Panorama\texts\735.txt
736	https://panorama.pub/661-ejnshtejna-obvinili-v-domogatelstvah-100-letnej-davnosti.html	Эйнштейна обвинили в домогательствах 100-летней давности	2018-01-10	Виталий Манн	news	D:\Panorama\texts\736.txt
737	https://panorama.pub/751-nemetskij-telekanal-dlya-detej-pokazal-film-ob-istorii-lyubvi-37-letnego-migranta-i-16-letnej-nemki.html	Немецкий телеканал для детей показал фильм об истории любви 37-летнего мигранта и 16-летней немки	2018-01-09	Виталий Манн	news	D:\Panorama\texts\737.txt
738	https://panorama.pub/744-v-talline-vstretili-novyj-god-8-yanvarya.html	В Таллине встретили Новый год 8 января	2018-01-09	Виталий Манн	news	D:\Panorama\texts\738.txt
739	https://panorama.pub/736-v-los-andzhelese-sostoitsya-obnazhennoe-shestvie-protiv-seksualnyh-domogatelstv.html	В Лос-Анджелесе состоится обнаженное шествие против сексуальных домогательств	2018-01-09	Виталий Манн	news	D:\Panorama\texts\739.txt
740	https://panorama.pub/701-v-pyati-gorodah-germanii-zapretyat-prodavat-svininu.html	В пяти городах Германии запретят продавать свинину	2018-01-08	Борис Гонтермахер	news	D:\Panorama\texts\740.txt
741	https://panorama.pub/705-nazarbaev-i-lukashenko-nazvali-sssr-totalitarnym-gosudarstvom.html	Назарбаев и Лукашенко назвали СССР тоталитарным государством	2018-01-08	Виталий Манн	news	D:\Panorama\texts\741.txt
742	https://panorama.pub/699-olimpijskij-komitet-izvinilsya.html	Олимпийский комитет России извинился перед МОК за спортсмена Крюкова, отказавшегося выступать под нейтральным флагом	2018-01-07	Борис Гонтермахер	news	D:\Panorama\texts\742.txt
743	https://panorama.pub/691-konchita-vurst-poprosila-rossijskoe-grazhdanstvo.html	Кончита Вурст попросила российское гражданство	2018-01-07	Виталий Манн	news	D:\Panorama\texts\743.txt
744	https://panorama.pub/561-padenie-vniz-rezhissyor-zvyagintsev-snimet-igrovoj-film-o-dopinge-v-rossijskom-sporte.html	&quot;Падение вниз&quot;. Режиссёр Звягинцев снимет игровой фильм о допинге в российском спорте	2018-01-07	Виталий Манн	news	D:\Panorama\texts\744.txt
745	https://panorama.pub/680-v-rige-obyavili-sherloka-holmsa-latyshom.html	В Риге объявили Шерлока Холмса латышом	2018-01-06	Виталий Манн	news	D:\Panorama\texts\745.txt
746	https://panorama.pub/599-ilon-mask-razrabatyvaet-ballisticheskuyu-raketu-doletayushhuyu-iz-san-frantsisko-do-vladivostoka-za-4-minuty.html	Илон Маск разрабатывает баллистическую ракету, долетающую из Сан-Франциско до Владивостока за 4 минуты	2018-01-06	Виталий Манн	news	D:\Panorama\texts\746.txt
747	https://panorama.pub/669-sasha-grej-obvinila-harvi-vajnshtejna-v-seksualnyh-domogatelstvah.html	Саша Грей обвинила Харви Вайнштейна в сексуальных домогательствах	2018-01-06	Виталий Манн	news	D:\Panorama\texts\747.txt
748	https://panorama.pub/663-stas-mihajlov-zapishet-pervyj-albom-na-kitajskom-yazyke.html	Стас Михайлов запишет первый альбом на китайском языке	2018-01-06	Виталий Манн	news	D:\Panorama\texts\748.txt
749	https://panorama.pub/650-komissiya-oon-glavnoj-problemoj-interneta.html	Комиссия ООН по надзору за СМИ: &quot;Фейковые новости стали главной проблемой интернета&quot;	2018-01-05	Борис Гонтермахер	news	D:\Panorama\texts\749.txt
750	https://panorama.pub/621-stivena-hokinga-obvinili.html	Стивена Хокинга обвинили в сексуальных домогательствах	2018-01-05	Борис Гонтермахер	news	D:\Panorama\texts\750.txt
751	https://panorama.pub/624-amerikantsy-nashli-rasizm-v-mojdodyre.html	Американцы нашли расизм в &quot;Мойдодыре&quot;	2018-01-05	Виталий Манн	news	D:\Panorama\texts\751.txt
752	https://panorama.pub/630-v-danii-zapretyat-izuchenie-tablitsy-mendeleeva.html	В Дании запретят изучение таблицы Менделеева	2018-01-05	Виталий Манн	news	D:\Panorama\texts\752.txt
753	https://panorama.pub/612-parlament-norvegii-zamenil-pedofiliyu-lyubovyu-k-detyam.html	Парламент Норвегии заменил педофилию &quot;любовью к детям&quot;	2018-01-04	Виталий Манн	news	D:\Panorama\texts\753.txt
754	https://panorama.pub/502-terrorist-brejvik-planiruet-stat-katolicheskim-svyashhennikom.html	Террорист Брейвик планирует стать католическим священником	2018-01-04	Виталий Манн	news	D:\Panorama\texts\754.txt
755	https://panorama.pub/602-v-kalifornii-posetitelnitsa-vystavki-pozhalovalas-na-seksualnye-domogatelstva-robota.html	В Калифорнии посетительница выставки пожаловалась на сексуальные домогательства cо стороны робота	2018-01-04	Виталий Манн	news	D:\Panorama\texts\755.txt
756	https://panorama.pub/594-roskomnadzor-priostanovil-pokaz.html	Роскомнадзор приостановил показ &quot;Трое из Простоквашино&quot; из-за вероятного нацистского прошлого почтальона Печкина	2018-01-03	Борис Гонтермахер	news	D:\Panorama\texts\756.txt
757	https://panorama.pub/446-amerikanskij-istorik-obvinil-russkih-v-krazhe-sankt-peterburga.html	Американский историк обвинил русских в &quot;краже Санкт-Петербурга&quot;	2018-01-03	Виталий Манн	news	D:\Panorama\texts\757.txt
758	https://panorama.pub/566-sergej-shnurov-zapishet-novyj-albom-dlya-detej-po-motivam-skazok-pushkina.html	Сергей Шнуров запишет альбом для детей по мотивам сказок Пушкина	2018-01-03	Виталий Манн	news	D:\Panorama\texts\758.txt
759	https://panorama.pub/571-rossiya-otpravit-na-evrovidenie.html	Россия отправит на &quot;Евровидение-2018&quot; группу &quot;Ансамбль Христа Спасителя и Мать Сыра Земля&quot;	2018-01-02	Борис Гонтермахер	news	D:\Panorama\texts\759.txt
760	https://panorama.pub/558-telekanal-dozhd-v-novogodnyuyu-noch-pokazal-vystuplenie-venediktova-vmesto-putina.html	Телеканал &quot;Дождь&quot; в новогоднюю ночь показал выступление Венедиктова вместо Путина	2018-01-02	Борис Гонтермахер	news	D:\Panorama\texts\760.txt
761	https://panorama.pub/514-pobedu-rossii-na-evrovidenii.html	Победу России на Евровидении-2008 пересмотрят из-за подозрений в мошенничестве	2018-01-02	Борис Гонтермахер	news	D:\Panorama\texts\761.txt
762	https://panorama.pub/504-letom-2018-goda-v-moskve-projdyot-pervyj-vsemirnyj-festival-naturalisticheskih-teatrov.html	Летом 2018 года в Москве пройдёт первый всемирный фестиваль натуралистических театров	2018-01-02	Виталий Манн	news	D:\Panorama\texts\762.txt
763	https://panorama.pub/540-tysyachi-evropejskih-detej-poprosili-u-santa-klausa-smenit-pol.html	Тысячи европейских детей попросили у Санта-Клауса сменить пол	2018-01-01	Виталий Манн	news	D:\Panorama\texts\763.txt
764	https://panorama.pub/530-ulyukaeva-vydvinut-na-nobelevskuyu-premiyu-po-literature.html	Улюкаева выдвинут на Нобелевскую премию по литературе	2018-01-01	Виталий Манн	news	D:\Panorama\texts\764.txt
765	https://panorama.pub/512-pesnyu-gruppy-laskovyj-maj-priznali-plagiatom-simfonii-bethovena.html	Песню группы &quot;Ласковый май&quot; признали плагиатом симфонии Бетховена	2017-12-31	Виталий Манн	news	D:\Panorama\texts\765.txt
766	https://panorama.pub/388-yurij-kuklachyov.html	&quot;Я покажу вам, что такое карать&quot;: Юрий Куклачёв намерен баллотироваться на пост президента РФ	2017-12-31	Борис Гонтермахер	news	D:\Panorama\texts\766.txt
767	https://panorama.pub/506-shkolnik-iz-novogo-urengoya-vystupit-s-pokayatelnoj-rechyu-na-otkrytii-olimpiady-2018.html	Школьник из Нового Уренгоя выступит с покаятельной речью на открытии Олимпиады-2018	2017-12-31	Виталий Манн	news	D:\Panorama\texts\767.txt
768	https://panorama.pub/490-dmitrij-medvedev-spoyot-ameriken-boj-v-novogodnem-efire-odnogo-iz-kanalov.html	Дмитрий Медведев споёт &quot;Америкэн бой&quot; в новогоднем эфире одного из телеканалов	2017-12-31	Виталий Манн	news	D:\Panorama\texts\768.txt
769	https://panorama.pub/441-vitalij-mutko-sygraet-koshheya-bessmertnogo-v-novogodnih-spektaklyah.html	Виталий Мутко сыграет Кощея Бессмертного в новогодних спектаклях	2017-12-30	Виталий Манн	news	D:\Panorama\texts\769.txt
770	https://panorama.pub/473-mid-litvy-predlozhil-belarusi-smenit-i-vojti-v-sostav-litvy.html	МИД Литвы предложил Беларуси изменить флаг и войти в состав Литвы	2017-12-30	Виталий Манн	news	D:\Panorama\texts\770.txt
771	https://panorama.pub/465-izuchenie-idish-sdelayut-obyazatelnym-vo-vseh-shkolah-evrejskoj-ao.html	Изучение идиш сделают обязательным во всех школах Еврейской АО	2017-12-29	Виталий Манн	news	D:\Panorama\texts\771.txt
772	https://panorama.pub/459-sportsmeny-prinesut-izvineniya.html	МОК: российские нейтральные спортсмены принесут публичные извинения перед допуском к Играм	2017-12-29	Борис Гонтермахер	news	D:\Panorama\texts\772.txt
773	https://panorama.pub/439-v-gruppu-doping-kontrolya-wada-vozmut-ekstrasensov.html	В группу допинг-контроля WADA возьмут экстрасенсов	2017-12-29	Виталий Манн	news	D:\Panorama\texts\773.txt
774	https://panorama.pub/435-v-sotsseti-odnoklassniki-udalili-stranitsu-dzhona-makkejna.html	В соцсети &quot;Одноклассники&quot; удалили страницу Джона Маккейна	2017-12-29	Виталий Манн	news	D:\Panorama\texts\774.txt
775	https://panorama.pub/428-islandskij-bolelshhik-pozhalovalsya-na-tyazhyolye-nazvaniya-gorodov-rossii-i-russkie-familii.html	Исландский болельщик пожаловался на тяжёлые названия городов России и русские фамилии	2017-12-28	Виталий Манн	news	D:\Panorama\texts\775.txt
776	https://panorama.pub/349-akhedzhakova_sodom.html	Деятели культуры попросили в Минкульте деньги для нового балета Серебренникова &quot;Содом&quot;	2017-12-28	Виталий Манн	news	D:\Panorama\texts\776.txt
777	https://panorama.pub/409-svyashhennikov-budut-privlekat.html	Священников будут привлекать к ответственности за недостаточно качественное освящение космических объектов	2017-12-28	Борис Гонтермахер	news	D:\Panorama\texts\777.txt
778	https://panorama.pub/325-v-gollivude-postroyat-pavilon-imitiruyushhij-mars.html	В Голливуде построят павильон имитирующий Марс	2017-12-27	Виталий Манн	news	D:\Panorama\texts\778.txt
779	https://panorama.pub/392-amerikanskie-dizajnery-sozdali-formu-dlya-rossijskih-biatlonistov.html	Американские дизайнеры создали форму для российских биатлонистов	2017-12-27	Виталий Манн	news	D:\Panorama\texts\779.txt
780	https://panorama.pub/354-fifa-potrebuet-pereimenovat-kaliningrad-na-vremya-chempionata-mira.html	ФИФА потребует переименовать Калининград на время Чемпионата мира	2017-12-26	Виталий Манн	news	D:\Panorama\texts\780.txt
781	https://panorama.pub/344-parlament-avstralii-razreshil-delat-operatsii-po-smene-pola-kenguru.html	Парламент Австралии разрешил делать операции по смене пола кенгуру	2017-12-26	Виталий Манн	news	D:\Panorama\texts\781.txt
782	https://panorama.pub/363-amerikanskij-sud-razreshil-vladeltsu-golf-kluba-diskriminirovat-russkih.html	Американский суд разрешил владельцу гольф-клуба дискриминировать русских	2017-12-25	Виталий Манн	news	D:\Panorama\texts\782.txt
783	https://panorama.pub/359-russkie-ukrali-rozhdestvo.html	В США выйдет детская книга о том, как русские украли Рождество	2017-12-25	Борис Гонтермахер	news	D:\Panorama\texts\783.txt
784	https://panorama.pub/323-britanskie-pravozashhitniki-trebuyut-razreshit-ulyukaevu-marihuanu-chivas-i-pisat-stihi.html	Британские правозащитники требуют разрешить Улюкаеву марихуану, &quot;Чивас&quot; и писать стихи	2017-12-24	Виталий Манн	news	D:\Panorama\texts\784.txt
785	https://panorama.pub/116-svyashhennik-rpts-potreboval-otluchit-ateistov-ot-sbornoj-rossii-po-futbolu.html	Священник РПЦ потребовал отлучить атеистов от сборной России по футболу	2017-12-24	Виталий Манн	news	D:\Panorama\texts\785.txt
786	https://panorama.pub/255-na-kannskom-kinofestivale-poyavitsya-novaya-nominatsiya-luchshij-lgbt-film.html	На Каннском кинофестивале появится новая номинация &quot;Лучший ЛГБТ-фильм&quot;	2017-12-23	Виталий Манн	news	D:\Panorama\texts\786.txt
787	https://panorama.pub/301-makron-prinyal-v-parizhe-voennyj-parad.html	&quot;Победили ИГИЛ, победим и Асада&quot;: Макрон принял в Париже военный парад в честь победы Франции над ИГ	2017-12-23	Борис Гонтермахер	news	D:\Panorama\texts\787.txt
788	https://panorama.pub/112-nato-usilit-vmf-estonii-dvumya-rezinovymi-lodkami.html	НАТО усилит ВМФ Эстонии двумя резиновыми лодками	2017-12-23	Виталий Манн	news	D:\Panorama\texts\788.txt
789	https://panorama.pub/285-rodchenkov-provedyot-master-klass-po-tsarapaniyu-probirok-dlya-doping-ofitserov-vada.html	Родченков проведёт мастер-класс по царапанию пробирок для допинг-офицеров ВАДА	2017-12-22	Виталий Манн	news	D:\Panorama\texts\789.txt
790	https://panorama.pub/282-departament-obespokoennosti.html	В МИД РФ создадут департамент по выражению обеспокоенности и озабоченности	2017-12-22	Виталий Манн	news	D:\Panorama\texts\790.txt
791	https://panorama.pub/192-v-tserkvyah-niderlandov-razreshat-upotreblyat-kokain-vo-vremya-prazdnikov.html	В церквях Нидерландов разрешат употреблять кокаин во время праздников	2017-12-22	Виталий Манн	news	D:\Panorama\texts\791.txt
792	https://panorama.pub/271-pervyj-kanal-prodlil-kontrakt.html	&quot;Первый канал&quot; продлил контракт с Екатериной Андреевой до 2040 года	2017-12-21	Борис Гонтермахер	news	D:\Panorama\texts\792.txt
793	https://panorama.pub/260-v-ispanii-protivopozharnaya-aviatsiya-budet-podzhigat-lesa-dlya-borby-s-dikimi-kabanami.html	В Испании противопожарная авиация будет поджигать леса для борьбы с дикими кабанами	2017-12-21	Борис Гонтермахер	news	D:\Panorama\texts\793.txt
794	https://panorama.pub/237-skoro-on-snova-budet-so-svoimi-malchikami-kollegi-vspominayut-kardinala-bernarda-lou.html	&quot;Скоро он снова будет со своими мальчиками&quot;. Коллеги вспоминают кардинала Бернарда Лоу	2017-12-21	Борис Гонтермахер	article	D:\Panorama\texts\794.txt
